"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"May, 2001"	"2001/05"	"North Dakota"	"38"	19	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Ohio"	"39"	291	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Oklahoma"	"40"	88	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Oregon"	"41"	86	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Pennsylvania"	"42"	325	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Rhode Island"	"44"	20	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"South Carolina"	"45"	90	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"South Dakota"	"46"	20	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Tennessee"	"47"	135	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Texas"	"48"	416	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Utah"	"49"	39	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Vermont"	"50"	10	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Virginia"	"51"	135	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Washington"	"53"	134	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"West Virginia"	"54"	72	Not Applicable	Not Applicable
	"May, 2001"	"2001/05"	"Wisconsin"	"55"	93	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Alabama"	"01"	105	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Arizona"	"04"	81	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Arkansas"	"05"	51	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"California"	"06"	484	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Colorado"	"08"	51	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Connecticut"	"09"	56	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Delaware"	"10"	20	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"District of Columbia"	"11"	16	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Florida"	"12"	363	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Georgia"	"13"	129	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Hawaii"	"15"	13	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Idaho"	"16"	21	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Illinois"	"17"	241	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Indiana"	"18"	124	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Iowa"	"19"	55	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Kansas"	"20"	51	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Kentucky"	"21"	85	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Louisiana"	"22"	144	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Maine"	"23"	30	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Maryland"	"24"	111	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Massachusetts"	"25"	110	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Michigan"	"26"	232	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Minnesota"	"27"	84	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Mississippi"	"28"	53	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Missouri"	"29"	133	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Montana"	"30"	22	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Nebraska"	"31"	25	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Nevada"	"32"	22	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"New Hampshire"	"33"	25	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"New Jersey"	"34"	218	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"New Mexico"	"35"	47	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"New York"	"36"	311	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"North Carolina"	"37"	182	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Ohio"	"39"	278	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Oklahoma"	"40"	85	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Oregon"	"41"	78	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Pennsylvania"	"42"	296	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Rhode Island"	"44"	26	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"South Carolina"	"45"	74	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"South Dakota"	"46"	20	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Tennessee"	"47"	139	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Texas"	"48"	402	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Utah"	"49"	37	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Virginia"	"51"	124	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Washington"	"53"	121	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"West Virginia"	"54"	71	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Wisconsin"	"55"	109	Not Applicable	Not Applicable
	"Jun., 2001"	"2001/06"	"Wyoming"	"56"	10	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Alabama"	"01"	113	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Arizona"	"04"	76	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Arkansas"	"05"	72	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"California"	"06"	538	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Colorado"	"08"	59	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Connecticut"	"09"	63	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Delaware"	"10"	11	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"District of Columbia"	"11"	12	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Florida"	"12"	332	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Georgia"	"13"	118	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Hawaii"	"15"	18	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Idaho"	"16"	26	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Illinois"	"17"	263	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Indiana"	"18"	168	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Iowa"	"19"	45	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Kansas"	"20"	50	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Kentucky"	"21"	92	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Louisiana"	"22"	127	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Maine"	"23"	21	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Maryland"	"24"	104	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Massachusetts"	"25"	97	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Michigan"	"26"	215	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Minnesota"	"27"	101	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Mississippi"	"28"	53	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Missouri"	"29"	132	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Montana"	"30"	12	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Nebraska"	"31"	36	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Nevada"	"32"	19	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"New Hampshire"	"33"	19	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"New Jersey"	"34"	170	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"New Mexico"	"35"	41	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"New York"	"36"	324	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"North Carolina"	"37"	145	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"North Dakota"	"38"	18	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Ohio"	"39"	284	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Oklahoma"	"40"	92	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Oregon"	"41"	88	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Pennsylvania"	"42"	272	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Rhode Island"	"44"	19	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"South Carolina"	"45"	76	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"South Dakota"	"46"	13	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Tennessee"	"47"	138	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Texas"	"48"	448	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Utah"	"49"	41	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Vermont"	"50"	13	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Virginia"	"51"	118	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Washington"	"53"	108	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"West Virginia"	"54"	54	Not Applicable	Not Applicable
	"Jul., 2001"	"2001/07"	"Wisconsin"	"55"	100	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Alabama"	"01"	100	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Arizona"	"04"	67	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Arkansas"	"05"	62	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"California"	"06"	480	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Colorado"	"08"	57	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Connecticut"	"09"	43	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Delaware"	"10"	16	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"District of Columbia"	"11"	20	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Florida"	"12"	331	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Georgia"	"13"	106	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Hawaii"	"15"	19	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Idaho"	"16"	31	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Illinois"	"17"	237	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Indiana"	"18"	133	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Iowa"	"19"	42	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Kansas"	"20"	55	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Kentucky"	"21"	83	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Louisiana"	"22"	123	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Maine"	"23"	42	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Maryland"	"24"	125	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Massachusetts"	"25"	102	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Michigan"	"26"	225	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Minnesota"	"27"	105	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Mississippi"	"28"	47	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Missouri"	"29"	107	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Montana"	"30"	21	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Nebraska"	"31"	31	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Nevada"	"32"	24	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"New Hampshire"	"33"	24	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"New Jersey"	"34"	217	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"New Mexico"	"35"	30	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"New York"	"36"	311	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"North Carolina"	"37"	175	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"North Dakota"	"38"	23	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Ohio"	"39"	295	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Oklahoma"	"40"	79	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Oregon"	"41"	69	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Pennsylvania"	"42"	284	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Rhode Island"	"44"	18	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"South Carolina"	"45"	82	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"South Dakota"	"46"	18	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Tennessee"	"47"	146	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Texas"	"48"	453	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Utah"	"49"	45	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Vermont"	"50"	13	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Virginia"	"51"	135	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Washington"	"53"	102	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"West Virginia"	"54"	60	Not Applicable	Not Applicable
	"Aug., 2001"	"2001/08"	"Wisconsin"	"55"	119	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Alabama"	"01"	103	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Arizona"	"04"	72	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Arkansas"	"05"	66	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"California"	"06"	448	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Colorado"	"08"	57	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Connecticut"	"09"	65	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Delaware"	"10"	11	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"District of Columbia"	"11"	24	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Florida"	"12"	389	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Georgia"	"13"	115	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Hawaii"	"15"	16	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Idaho"	"16"	23	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Illinois"	"17"	252	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Indiana"	"18"	133	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Iowa"	"19"	59	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Kansas"	"20"	60	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Kentucky"	"21"	82	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Louisiana"	"22"	117	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Maine"	"23"	24	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Maryland"	"24"	118	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Massachusetts"	"25"	129	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Michigan"	"26"	208	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Minnesota"	"27"	98	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Mississippi"	"28"	50	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Missouri"	"29"	130	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Montana"	"30"	16	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Nebraska"	"31"	44	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Nevada"	"32"	38	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"New Hampshire"	"33"	22	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"New Jersey"	"34"	186	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"New Mexico"	"35"	37	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"New York"	"36"	294	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"North Carolina"	"37"	179	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"North Dakota"	"38"	19	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Ohio"	"39"	284	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Oklahoma"	"40"	85	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Oregon"	"41"	72	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Pennsylvania"	"42"	309	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Rhode Island"	"44"	27	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"South Carolina"	"45"	68	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"South Dakota"	"46"	20	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Tennessee"	"47"	126	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Texas"	"48"	433	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Utah"	"49"	26	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Vermont"	"50"	12	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Virginia"	"51"	133	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Washington"	"53"	93	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"West Virginia"	"54"	49	Not Applicable	Not Applicable
	"Sep., 2001"	"2001/09"	"Wisconsin"	"55"	102	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Alabama"	"01"	118	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Alaska"	"02"	11	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Arizona"	"04"	97	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Arkansas"	"05"	58	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"California"	"06"	487	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Colorado"	"08"	48	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Connecticut"	"09"	68	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Delaware"	"10"	21	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"District of Columbia"	"11"	18	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Florida"	"12"	369	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Georgia"	"13"	137	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Hawaii"	"15"	10	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Idaho"	"16"	25	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Illinois"	"17"	261	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Indiana"	"18"	126	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Iowa"	"19"	61	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Kansas"	"20"	51	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Kentucky"	"21"	92	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Louisiana"	"22"	137	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Maine"	"23"	36	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Maryland"	"24"	126	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Massachusetts"	"25"	106	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Michigan"	"26"	200	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Minnesota"	"27"	108	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Mississippi"	"28"	48	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Missouri"	"29"	136	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Montana"	"30"	14	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Nebraska"	"31"	30	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Nevada"	"32"	23	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"New Hampshire"	"33"	24	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"New Jersey"	"34"	203	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"New Mexico"	"35"	44	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"New York"	"36"	316	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"North Carolina"	"37"	193	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"North Dakota"	"38"	19	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Ohio"	"39"	318	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Oklahoma"	"40"	90	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Oregon"	"41"	87	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Pennsylvania"	"42"	290	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Rhode Island"	"44"	16	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"South Carolina"	"45"	101	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"South Dakota"	"46"	21	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Tennessee"	"47"	152	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Texas"	"48"	446	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Utah"	"49"	34	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Vermont"	"50"	14	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Virginia"	"51"	130	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Washington"	"53"	119	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"West Virginia"	"54"	62	Not Applicable	Not Applicable
	"Oct., 2001"	"2001/10"	"Wisconsin"	"55"	102	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Alabama"	"01"	102	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Arizona"	"04"	102	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Arkansas"	"05"	61	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"California"	"06"	522	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Colorado"	"08"	57	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Connecticut"	"09"	71	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Delaware"	"10"	18	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"District of Columbia"	"11"	22	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Florida"	"12"	392	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Georgia"	"13"	135	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Hawaii"	"15"	17	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Idaho"	"16"	31	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Illinois"	"17"	255	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Indiana"	"18"	143	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Iowa"	"19"	46	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Kansas"	"20"	64	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Kentucky"	"21"	91	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Louisiana"	"22"	155	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Maine"	"23"	39	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Maryland"	"24"	111	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Massachusetts"	"25"	112	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Michigan"	"26"	213	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Minnesota"	"27"	114	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Mississippi"	"28"	49	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Missouri"	"29"	116	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Montana"	"30"	17	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Nebraska"	"31"	28	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"Nevada"	"32"	34	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"New Hampshire"	"33"	27	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"New Jersey"	"34"	195	Not Applicable	Not Applicable
	"Nov., 2001"	"2001/11"	"New Mexico"	"35"	56	Not Applicable	Not Applicable
